,b1,a2,b2,RatioTotalArea,frac,Nc
41938,0.01,0.45,0.005625,0.010278898463464105,0.7,6.29255
34684,0.025,0.005,6.25e-05,0.023562337601005144,0.4,8.44099
57256,0.0025,0.35,0.04375,0.03926990816987242,0.8,7.9919699999999985
38791,0.0125,0.005,0.000625,0.007859872120199965,0.6,13.339
11559,0.03333333333333333,0.3,0.0015,0.042170645386687,0.2,5.69011
56635,0.0025,0.005,0.0008333333333333334,0.0007958701389094143,0.8,27.8706
21898,0.001,0.025,0.0005,0.0001924225500323748,0.9,55.7629
18694,0.001,0.45,0.05625,0.005468334712654735,0.05,5.59437
43582,0.0025,0.4,0.06666666666666668,0.05183627878423159,0.6,5.981669999999999
4029,0.125,0.25,0.041666666666666664,0.1636246173744684,0.2,4.25183
27021,0.16666666666666666,0.15,0.01,0.1589645882716435,0.4,5.09829
39887,0.005,0.5,0.5,0.31887165433936404,0.4,2.49253
9185,0.05555555555555555,0.15,0.075,0.07688175355035022,0.2,5.4538800000000025
38088,0.025,0.4,0.06666666666666668,0.0704240353179712,0.7,5.90528
41056,0.005,0.005,1e-05,0.0039270693568035815,0.5,11.0339
40708,0.0025,0.5,0.0005,0.0026703537555513236,0.4,5.59112
28623,0.125,0.3,0.15,0.16336281798666924,0.6,5.1144099999999995
48508,0.16666666666666666,0.5,0.03333333333333333,0.0942477796076938,0.8,4.36493
30384,0.07142857142857142,0.3,0.03,0.07023703575525751,0.5,6.45752
37545,0.025,0.5,0.05,0.06283185307179588,0.6,4.76726
61861,0.016666666666666666,0.45,0.0009,0.001521420962255977,0.99,6.908721427000001
33316,0.05,0.45,0.09,0.10288715940506572,0.5,4.673109999999999
35502,0.05555555555555555,0.005,0.00016666666666666666,0.026181771375629537,0.7,14.9785
58815,0.07142857142857142,0.4,0.005,0.007342350830389861,0.99,8.482108463
32594,0.05555555555555555,0.2,0.004,0.04488986836129416,0.5,8.06829
2146,0.16666666666666666,0.005,0.005,0.20945521820258747,0.2,3.94843
48224,0.16666666666666666,0.45,0.015,0.045265114150472935,0.9,5.80845
17296,0.0025,0.05,0.005,0.003769911184307752,0.05,5.86797
41583,0.0025,0.05,0.016666666666666666,0.003272492347489368,0.5,11.0781
11231,0.03333333333333333,0.1,0.0033333333333333327,0.042097341558103234,0.2,6.0884800000000014
61580,0.07142857142857142,0.01,1e-05,0.0011223083939547753,0.99,421.7785309
12288,0.025,0.1,0.006666666666666667,0.03183480555637657,0.2,6.28556
44954,0.001,0.01,0.0002,0.0004756371277534949,0.7,18.7061
27703,0.125,0.15,0.01875,0.10259263509379167,0.5,6.7611399999999975
14669,0.01,0.35,0.0035,0.01511498765458389,0.05,5.5429900000000005
46480,0.00625,0.4,0.4,0.478012957197772,0.95,2.30156
1225,0.25,0.25,0.0005,0.3534684434370216,0.1,2.76368
45027,0.0005,0.4,0.05,0.04421791659927634,0.7,6.40256
52027,0.07142857142857142,0.15,0.075,0.043028599380417344,0.9,19.1299
42978,0.01,0.005,6.25e-05,0.004713076203777663,0.7,17.985
47333,0.25,0.5,0.0625,0.12762720155208535,0.9,4.06035
42413,0.001,0.15,0.15,0.03612831551628262,0.5,8.28712
29694,0.08333333333333333,0.15,0.01,0.08042477193189869,0.4,6.54234
3518,0.125,0.2,0.025,0.14215706757493815,0.3,4.87131
28771,0.125,0.4,0.0004,0.07884140923448944,0.6,5.45896
17768,0.005,0.15,0.0015,0.006424556976591128,0.2,6.77642
19541,0.0005,0.3,0.006,0.0010288715940506574,0.05,5.8144300000000015
33937,0.03333333333333333,0.025,0.0016666666666666668,0.03146828641345776,0.4,8.15671
26739,0.16666666666666666,0.005,0.000625,0.10472564560588524,0.6,7.89082
30278,0.07142857142857142,0.45,0.0009,0.056736041326455385,0.5,5.228269999999998
41146,0.0025,0.4,0.06666666666666668,0.043851397456357535,0.5,5.89811
16209,0.00625,0.005,6.25e-05,0.007854177983515332,0.2,6.85873
53288,0.03333333333333333,0.25,0.041666666666666664,0.036651914291880916,0.8,11.4305
18476,0.001,0.25,0.25,0.011309733552923256,0.05,5.56984
36740,0.016666666666666666,0.01,0.0025,0.013129239298127343,0.5,10.4793
34085,0.05555555555555555,0.4,0.4,0.3364994797845067,0.6,2.7595
5429,0.08333333333333333,0.025,0.0016666666666666668,0.1178228144790072,0.1,4.5313
22423,0.0025,0.5,0.05,0.07107853378746908,0.9,4.6639
41151,0.001,0.05,0.000625,0.0009817477042468104,0.4,9.326939999999999
3909,0.125,0.1,0.011111111111111113,0.1577777643802874,0.2,4.437880000000002
2839,0.16666666666666666,0.3,0.03,0.2501231351033073,0.05,3.28064
55232,0.01,0.2,0.0002,0.0032421236185046663,0.8,17.5814
1088,0.25,0.4,0.05,0.3597123588360313,0.1,2.68709
60308,0.0005,0.5,0.03333333333333333,0.05184413276586556,0.99,4.90054612
22031,0.03333333333333333,0.005,0.0001,0.005237401472677102,0.9,48.9453
19492,0.001,0.01,0.002,0.0012692034320502766,0.2,7.0095199999999975
27281,0.16666666666666666,0.05,0.016666666666666666,0.08037241205433887,0.7,10.4254
507,0.5,0.005,0.0016666666666666668,0.7068609650515815,0.1,1.59614
49145,0.16666666666666666,0.005,1e-05,0.026180080151584347,0.9,31.5834
27372,0.125,0.5,0.1,0.17671458676442586,0.5,3.70991
50513,0.16666666666666666,0.45,0.0045000000000000005,0.019133608257300847,0.95,6.39407
17861,0.001,0.005,0.0005,0.0014926492095368505,0.05,5.90408
48180,0.16666666666666666,0.1,0.001,0.052611204972117055,0.8,14.7691
23236,0.0005,0.025,0.0003125,0.00010062913968529804,0.9,55.9201
46030,0.00625,0.1,0.05,0.015413438956674925,0.95,45.0952
8028,0.0625,0.2,0.0002,0.0687600384091198,0.3,5.98255
14025,0.016666666666666666,0.01,0.0016666666666666668,0.01834166510920841,0.3,7.48505
16271,0.005,0.25,0.03125,0.00952295273119406,0.1,5.93926
17030,0.005,0.005,0.0025,0.006291039288813562,0.2,6.8921100000000015
23473,0.0125,0.01,0.002,0.0010414379646650174,0.95,106.56
50976,0.08333333333333333,0.5,0.01,0.02722713633111154,0.9,5.20591
292,0.5,0.1,0.03333333333333333,0.7079055446089001,0.1,1.59253
19493,0.0005,0.1,0.016666666666666666,0.0012304571226560024,0.1,6.2299
16966,0.00625,0.3,0.042857142857142864,0.018989805593574008,0.3,6.5696
29669,0.08333333333333333,0.15,0.0375,0.08560839981032185,0.4,6.4806099999999995
14581,0.0125,0.2,0.05,0.021991148575128558,0.2,6.3403599999999996
28272,0.125,0.2,0.006666666666666667,0.0618370153981591,0.7,9.69394
25896,0.25,0.005,5e-06,0.23561948043516096,0.4,4.2045900000000005
32154,0.07142857142857142,0.15,0.03,0.04355593814726992,0.7,12.0755
6793,0.07142857142857142,0.35,0.0875,0.11140031449760593,0.05,4.3369599999999995
56061,0.0625,0.35,0.175,0.1877101610519901,0.95,5.0993
18186,0.001,0.025,0.0125,0.0015413438956674926,0.05,5.9054400000000005
55128,0.01,0.1,0.025,0.00942477796076938,0.8,23.3876
21690,0.01,0.1,0.0005,0.0017121679962064373,0.9,44.2378
4877,0.1,0.025,0.0003125,0.12566861488211298,0.2,4.82714
52020,0.1,0.01,0.01,0.00815243293606552,0.95,76.9461
29799,0.1,0.35,0.11666666666666665,0.1398008730847458,0.6,5.10913
49114,0.125,0.5,0.00625,0.047123889803846894,0.8,4.88358
20710,0.0005,0.1,0.006666666666666667,0.0011780972450961724,0.3,7.93832
18820,0.0005,0.005,0.0008333333333333334,0.0007467827536970737,0.05,5.9211199999999975
503,0.5,0.005,0.0025,0.7068622740485204,0.1,1.5946
42614,0.001,0.025,0.0125,0.0012762720155208534,0.5,11.2042
37897,0.01,0.35,0.02333333333333333,0.01968731396249604,0.4,6.65004
5077,0.1,0.2,0.0002,0.12568883888482044,0.2,4.707269999999999
23021,0.00625,0.05,0.025,0.004516039439535328,0.9,50.5392
44604,0.0005,0.5,0.08333333333333333,0.0788539756051038,0.6,4.5335
910,0.5,0.3,0.00375,0.6290253890650164,0.2,1.7472900000000002
9575,0.05,0.05,0.005,0.07465209543092745,0.05,4.8337900000000005
26472,0.16666666666666666,0.4,0.02,0.14346606451393387,0.5,4.46488
21274,0.005,0.3,0.006,0.005874778262212914,0.9,12.9664
28239,0.125,0.025,0.00625,0.07883434065101888,0.6,8.916089999999997
39359,0.00625,0.2,0.005,0.00647953484802895,0.5,9.64712
32094,0.07142857142857142,0.5,0.01,0.054304673012052135,0.6,4.8394900000000005
6692,0.07142857142857142,0.2,0.005,0.10674683037947603,0.05,4.44811
31146,0.07142857142857142,0.005,0.000625,0.05610477755262469,0.5,8.49578
25531,0.5,0.5,0.025,0.33772121026090274,0.6,2.45443
1846,0.25,0.2,0.04,0.31918581360472303,0.2,3.08334
28401,0.125,0.1,0.00125,0.07877543578876406,0.6,8.678889999999999
33364,0.05,0.4,0.05714285714285715,0.07517382421089862,0.5,5.43966
42150,0.001,0.4,0.05714285714285715,0.03668931420442366,0.5,6.0444900000000015
44384,0.0005,0.15,0.016666666666666666,0.005026548245743669,0.6,12.4864
24375,0.016666666666666666,0.35,0.004375,0.005879032502264649,0.95,10.6213
49692,0.1,0.25,0.00025,0.03157300616857742,0.8,11.6635
9580,0.05,0.05,0.0025,0.07463246047684252,0.05,4.82952
43134,0.00625,0.35,0.02333333333333333,0.020904681115762082,0.7,8.07123
10530,0.03333333333333333,0.1,0.0125,0.04993823322268775,0.05,5.14432
9422,0.05555555555555555,0.05,5e-05,0.061088880014291726,0.3,6.4116800000000005
40280,0.005,0.25,0.025,0.013744467859455343,0.5,8.63829
10739,0.03333333333333333,0.005,0.005,0.04190361001113186,0.2,6.11509
22750,0.0125,0.15,0.03,0.014686945655532281,0.9,27.0909
55434,0.00625,0.005,2.5e-05,0.0019638095677589795,0.8,27.4303
16777,0.0025,0.005,0.0016666666666666668,0.003731950273076875,0.05,5.86963
39967,0.0025,0.005,0.0005555555555555557,0.0023596851486963337,0.4,9.289760000000001
42138,0.0005,0.15,0.021428571428571432,0.004510429452653917,0.4,8.85957
4762,0.1,0.2,0.004,0.14935131475165875,0.05,4.0408599999999995
7298,0.0625,0.2,0.04,0.09087056750508476,0.1,4.79743
39699,0.005,0.3,0.3,0.11780972450961726,0.4,4.5784400000000005
59216,0.0025,0.05,0.025,0.003926990816987243,0.99,203.3623499
7813,0.0625,0.45,0.1125,0.10121818830784617,0.05,4.3838099999999995
29173,0.08333333333333333,0.005,0.0001,0.07854044465827552,0.4,6.7979199999999995
18149,0.001,0.4,0.08,0.011466813185602746,0.1,5.62467
16083,0.01,0.05,0.025,0.01217367153266045,0.3,7.681310000000001
6909,0.07142857142857142,0.2,0.004,0.07929379857660637,0.3,5.7963
29141,0.1,0.01,0.0014285714285714286,0.06285878100882664,0.6,9.64369
13608,0.0125,0.25,0.00125,0.018702293765901736,0.05,5.55261
21733,0.016666666666666666,0.05,0.00625,0.003501566811813623,0.9,50.352
44471,0.0025,0.2,0.03333333333333333,0.01583886296184854,0.7,12.7755
39847,0.00625,0.01,0.005,0.0049872783375737965,0.5,10.969000000000001
32312,0.05555555555555555,0.45,0.075,0.096647607329186,0.5,4.75053
25443,0.5,0.35,0.0035,0.3164683359593678,0.6,2.95886
16303,0.005,0.2,0.2,0.01963495408493621,0.1,5.6902
28820,0.125,0.5,0.16666666666666666,0.2356194490192345,0.6,3.31046
28370,0.1,0.45,0.0225,0.09444412914854317,0.5,4.74828
36621,0.0125,0.01,0.0001,0.01178222908802316,0.4,8.89202
49661,0.1,0.25,0.125,0.10995574287564276,0.8,7.76703
42915,0.0005,0.5,0.0025,0.002356194490192345,0.5,5.59762
4152,0.125,0.4,0.04444444444444445,0.16824973989225336,0.2,3.96061
11740,0.025,0.01,0.0014285714285714286,0.0353474053423903,0.1,5.62933
61592,0.0125,0.15,0.0015,0.004492477494633404,0.8,21.08774549
452,0.5,0.025,5e-05,0.5497798924754589,0.3,2.04882
48970,0.25,0.5,0.5,0.7657632093125121,0.95,1.4687700000000001
46893,0.5,0.05,0.0071428571428571435,0.07954961397839867,0.9,14.1657
13526,0.0125,0.05,0.000625,0.017681276153485054,0.1,5.92776
17079,0.0025,0.5,0.025,0.007461282552275758,0.1,5.51555
48365,0.16666666666666666,0.25,0.025,0.04385139745635752,0.9,12.7693
24807,0.5,0.025,0.0027777777777777783,0.3928081647769738,0.5,2.87664
31141,0.0625,0.005,5e-05,0.05890517641407397,0.4,7.31416
44455,0.0005,0.2,0.001,0.0006911503837897545,0.6,11.6894
40583,0.01,0.25,0.08333333333333333,0.045553093477052005,0.6,8.25527
50799,0.07142857142857142,0.25,0.125,0.1009797638653862,0.8,8.02408
37618,0.0125,0.1,0.011111111111111113,0.011562806294462434,0.5,10.3933
12363,0.025,0.35,0.02333333333333333,0.035185837720205684,0.3,5.97005
243,0.5,0.25,0.0625,0.5645049299419159,0.3,1.9802
26776,0.16666666666666666,0.025,0.0016666666666666668,0.1309651437465245,0.5,6.3022300000000016
39797,0.0125,0.5,0.05555555555555555,0.06021385919380438,0.6,4.7831
38680,0.025,0.1,0.0002,0.011824954748111979,0.7,16.0504
34389,0.05555555555555555,0.5,0.025,0.05366887449882563,0.7,4.872809999999999
2213,0.16666666666666666,0.25,0.0025,0.23581579856008386,0.1,3.45071
17641,0.0025,0.4,0.08,0.008757189521881549,0.05,5.58317
1599,0.25,0.01,0.0005,0.3141624069516329,0.2,3.15584
51830,0.07142857142857142,0.45,0.15,0.20207172746840066,0.9,3.9254599999999997
28971,0.1,0.3,0.3,0.2073451151369264,0.4,3.88954
25193,0.5,0.3,0.1,0.5089380098815465,0.4,2.18512
32588,0.0625,0.025,0.0125,0.0398589567924205,0.6,10.943
14067,0.0125,0.005,5e-05,0.015708120347581647,0.2,6.67125
38385,0.01,0.25,0.005,0.009817477042468105,0.5,8.80265
9408,0.05555555555555555,0.05,0.0005,0.06111008576470345,0.3,6.40984
36522,0.016666666666666666,0.2,0.02,0.019373154697137056,0.5,9.09874
11222,0.03333333333333333,0.35,0.008749999999999999,0.039538252542366537,0.3,5.8894699999999975
50695,0.07142857142857142,0.05,0.001,0.02256561123178497,0.8,20.9265
59973,0.005,0.2,0.013333333333333334,0.008372344421816799,0.99,29.52935325
14318,0.01,0.1,0.025,0.015315264186250241,0.05,5.668769999999999
10300,0.03333333333333333,0.01,0.000125,0.049742080031379234,0.05,5.15241
21850,0.016666666666666666,0.025,0.00125,0.0027063511713737065,0.9,52.1213
32965,0.0625,0.35,0.035,0.062360614173757385,0.6,6.49656
24875,0.5,0.005,0.0005555555555555557,0.3141645013467353,0.6,3.5938199999999996
21080,0.001,0.4,0.005,0.005811946409141118,0.9,8.15103
51352,0.0625,0.2,0.0002,0.019735485049851075,0.8,15.2424
56663,0.01,0.01,5e-05,0.0007868904199079043,0.95,107.685
34974,0.025,0.1,0.0025,0.023876104167282426,0.4,8.311160000000001
16446,0.005,0.1,0.0025,0.007147123286916779,0.1,6.10993
24824,0.5,0.15,0.001875,0.23623795007291,0.7,4.55811
42415,0.005,0.025,0.005,0.003377212102609028,0.6,13.7618
57748,0.01,0.3,0.0015,0.002128429022807085,0.95,14.2952
36867,0.03333333333333333,0.4,0.002,0.017467255153959253,0.7,7.0689699999999975
51541,0.125,0.2,0.013333333333333334,0.017776178431562255,0.95,23.2869
12337,0.025,0.15,0.075,0.038484510006474966,0.2,6.10521
24604,0.5,0.35,0.06999999999999999,0.28949776302829944,0.7,3.4146199999999998
14648,0.0125,0.4,0.008,0.016760396806901546,0.3,6.01016
7690,0.0625,0.25,0.008333333333333333,0.09359328113819593,0.05,4.57048
17554,0.0025,0.3,0.0375,0.0054977871437821395,0.05,5.7352
31695,0.08333333333333333,0.005,0.00016666666666666666,0.03927174076558701,0.7,13.6012
18441,0.001,0.15,0.003,0.0015550883635269475,0.1,6.1927900000000005
44444,0.0025,0.25,0.008333333333333333,0.0057595865315812865,0.7,11.8061
43338,0.0005,0.025,0.0005,0.00041233403578366036,0.5,11.2449
11123,0.025,0.01,0.0025,0.037310339752195776,0.05,5.32601
50812,0.1,0.005,0.0008333333333333334,0.015719744240399926,0.9,38.6093
2118,0.25,0.5,0.0005,0.3143163449916588,0.2,2.79105
38668,0.01,0.1,0.0002,0.007885397560510382,0.5,10.5442
21948,0.016666666666666666,0.01,0.0005,0.002632131044932648,0.9,52.371
10021,0.05,0.025,0.0027777777777777783,0.06287548630309572,0.2,5.73781
1220,0.25,0.25,0.0025,0.3536255230697011,0.1,2.7629599999999996
38875,0.0125,0.005,0.000125,0.00785515973121958,0.6,13.343
28648,0.125,0.3,0.015,0.08702211650443728,0.6,6.4935300000000025
56113,0.0625,0.45,0.15,0.20636336743267955,0.95,3.91984
1787,0.25,0.2,0.0004,0.3730766939844023,0.05,2.64668
32849,0.07142857142857142,0.005,0.000625,0.033666793522391804,0.7,14.1569
43976,0.005,0.1,0.1,0.02434734306532089,0.7,14.104000000000001
35337,0.025,0.45,0.0225,0.03628539514896211,0.4,5.4831900000000005
26388,0.25,0.005,0.0016666666666666668,0.1178280504667632,0.7,8.40904
33266,0.05,0.2,0.022222222222222227,0.05270894341022875,0.4,7.01594
11090,0.03333333333333333,0.025,0.000125,0.041889865543272405,0.2,6.12084
12559,0.016666666666666666,0.05,0.0001,0.023563515698250243,0.1,5.82073
23591,0.0125,0.025,0.000625,0.0010283807201985347,0.95,105.56200000000001
48263,0.16666666666666666,0.4,0.0008,0.0270847174641488,0.9,7.363810000000001
40881,0.01,0.5,0.07142857142857142,0.07360302788410372,0.6,4.61572
54941,0.05,0.05,0.005555555555555557,0.00863937979737193,0.9,44.2569
56657,0.0005,0.005,0.0005,0.00016336281798666922,0.8,28.1256
16513,0.005,0.05,0.000625,0.007078400947619505,0.1,6.12628
35616,0.025,0.1,0.0005,0.019713493901275952,0.5,9.90456
31581,0.0625,0.3,0.00375,0.06031857894892403,0.4,6.16516
49382,0.125,0.15,0.00075,0.019953040341112168,0.9,25.0718
45101,0.0005,0.2,0.1,0.04421791659927634,0.7,10.277999999999999
38981,0.01,0.005,0.001,0.007861835615608458,0.5,10.7828
4416,0.1,0.5,0.05,0.1335176877775662,0.3,4.04174
8056,0.05555555555555555,0.45,0.075,0.08914269154561039,0.1,4.54354
58748,0.08333333333333333,0.025,0.025,0.003252857393404433,0.99,311.7303787
32887,0.0625,0.25,0.08333333333333333,0.07853981633974483,0.6,7.358239999999999
44939,0.001,0.025,2.5e-05,0.00047261334482441466,0.7,18.6833
6944,0.07142857142857142,0.025,0.005,0.08983832991890528,0.2,5.30875
11579,0.03333333333333333,0.35,0.06999999999999999,0.057281706050453886,0.2,5.30017
61237,0.005,0.45,0.09,0.1260406972620225,0.99,4.776395628
11068,0.025,0.4,0.008,0.03634822700203391,0.1,5.27797
3329,0.125,0.5,0.07142857142857142,0.17110459988301552,0.3,3.74393
28999,0.1,0.35,0.35,0.2481858196335936,0.4,3.3978699999999997
24960,0.5,0.005,2.5e-05,0.3141595009784283,0.6,3.58891
23543,0.016666666666666666,0.01,0.0003333333333333333,0.001318945315732116,0.95,104.74700000000001
26918,0.16666666666666666,0.3,0.03,0.09833185005736053,0.7,6.74348
29294,0.08333333333333333,0.5,0.0005,0.06584254603148608,0.5,4.67347
29128,0.1,0.01,0.01,0.06302034863101126,0.6,9.650910000000001
51642,0.125,0.4,0.13333333333333333,0.16899150482435096,0.95,4.84817
11114,0.03333333333333333,0.45,0.0009,0.03703361779929208,0.3,5.36026
29682,0.08333333333333333,0.15,0.003,0.06615670529684506,0.5,7.74216
46496,0.00625,0.4,0.004,0.0052660946855798895,0.95,8.38733
21002,0.01,0.4,0.4,0.4539601384437252,0.9,2.36321
29962,0.08333333333333333,0.35,0.0035,0.08007919674000381,0.4,5.46087
21845,0.016666666666666666,0.025,0.0016666666666666668,0.002735803602501111,0.9,52.1126
7768,0.0625,0.4,0.13333333333333333,0.10164361231301976,0.05,4.4086099999999995
36351,0.016666666666666666,0.4,0.002,0.014346606451393388,0.5,6.562689999999999
17494,0.0025,0.05,0.05,0.004319689898685966,0.1,6.1809400000000005
53549,0.08333333333333333,0.01,0.00025,0.0065524459775310176,0.95,81.4692
26257,0.25,0.4,0.01,0.2406459972649781,0.4,3.43589
16991,0.00625,0.3,0.00375,0.007932521450314227,0.3,6.8404300000000005
23811,0.0125,0.15,0.0075,0.004339324852770903,0.95,41.1189
19239,0.001,0.005,0.0005,0.0012582078577627125,0.2,7.01319
44658,0.0025,0.05,0.0001,0.001189092819383737,0.7,18.427
34000,0.05555555555555555,0.25,0.00125,0.035495633662434675,0.6,8.7822
48168,0.16666666666666666,0.1,0.011111111111111113,0.0551524043630208,0.8,14.6772
9105,0.05,0.4,0.008,0.07169114435491908,0.1,4.81283
27595,0.125,0.25,0.00625,0.10062913968529806,0.5,6.14015
20792,0.0005,0.005,0.00016666666666666666,0.0005505641125416114,0.3,8.03426
29921,0.1,0.05,0.00625,0.04781111319681967,0.7,12.7622
28,0.5,0.5,0.016666666666666666,0.5576326960121882,0.3,1.8063900000000002
20603,0.0005,0.35,0.0875,0.029413161219234436,0.3,5.96929
34424,0.05555555555555555,0.45,0.09,0.11524409050918558,0.7,4.67911
16897,0.00625,0.4,0.002,0.007626216166589221,0.3,6.18251
12068,0.016666666666666666,0.4,0.01,0.024818581963359364,0.1,5.44347
1640,0.25,0.025,0.0005,0.3730660911091964,0.05,2.6594900000000004
29364,0.1,0.3,0.02,0.060318578948924034,0.7,7.85025
10816,0.03333333333333333,0.35,0.00035,0.04976112593684162,0.05,5.0397
18067,0.0025,0.005,0.0016666666666666668,0.003146828641345777,0.2,6.97118
6101,0.08333333333333333,0.15,0.00015,0.10473389228660092,0.2,5.03325
31772,0.0625,0.05,0.0001,0.049095239193974495,0.5,8.73489
21660,0.01,0.1,0.005,0.0029845130209103037,0.9,43.3607
46335,0.00625,0.2,0.022222222222222227,0.013755376167280307,0.95,24.0098
10550,0.05,0.35,0.0007,0.06298579111182177,0.2,5.2188099999999995
30292,0.07142857142857142,0.4,0.05714285714285715,0.09200378485512968,0.5,5.2014
14219,0.01,0.25,0.041666666666666664,0.01740965928864344,0.1,5.79672
28563,0.1,0.2,0.2,0.1413716694115407,0.5,5.46719
34398,0.03333333333333333,0.45,0.0022500000000000003,0.03268827156060178,0.4,5.5304199999999994
56578,0.005,0.45,0.09,0.1033583983031042,0.8,4.865469999999998
61653,0.00625,0.005,0.000125,0.00010011863087908979,0.99,547.6357404
23080,0.0125,0.05,5e-05,0.0019705639919641977,0.9,51.6253
18872,0.0025,0.3,0.1,0.02199114857512855,0.2,5.97067
46391,0.0025,0.45,0.0022500000000000003,0.003218168974521045,0.95,6.80961
59608,0.1,0.1,0.0025,0.002348340508558372,0.99,111.24885659999998
15222,0.00625,0.3,0.003,0.009118472677044373,0.1,5.87228
61149,0.01,0.2,0.06666666666666668,0.04162610266006477,0.99,19.2874925
13416,0.0125,0.1,0.0125,0.01806415775814131,0.1,5.91628
60908,0.0025,0.01,0.0016666666666666668,9.110618695410404e-05,0.99,554.2058127
34143,0.03333333333333333,0.2,0.04,0.04146902302738527,0.4,7.32936
33503,0.05,0.4,0.002,0.048129199452995625,0.4,5.65186
